step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.090349394434469,0,0.0,0.916331767397837,0,0.0,0.92460559391386,0,0.0,1.0,0,0.0,1.0,0,0.0,0.918904124051532,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9200684824601639,0,0.0,0.9159544961191022,0,0.0,0.9239183799733948,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.911667487249419,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.472700446113974,0,0.0,0.9840447771686699,0,0.0,0.9861239125492565,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9480450353528327,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9845122061420087,0,0.0,0.98401722808868,0,0.0,0.9352833191184984,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.970487930419204,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,6.0,0.15,11.158159624775598,0,0.0,0.8846682694565279,1,2.0,0.6169482349172325,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9436802626743179,0,0.0,0.5859795931006561,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9332135616899753,1,2.0,0.6884584746195826,0,0.0,0.9538305273665919,0,0.0,0.771964473331662,0,0.0,0.9258402064610886,0,0.0,1.0,1,2.0,0.7382168985443782,0,0.0,1.0,3,6.0
20.0,56,0,8,0,56,0,32.0,0.5714285714285714,9.883953482969702,2,5.0,0.7606892331961708,2,12.0,0.5859360206812034,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9535483674612037,0,0.0,0.944025914791235,0,0.0,1.0,0,0.0,1.0,2,4.0,0.5587095080172468,2,11.0,0.5045957653924042,0,0.0,0.9362618024794045,0,0.0,0.9835383681733535,0,0.0,0.5926144128294842,0,0.0,1.0,0,0.0,0.747313948183191,0,2.0,0.5922951437065064,8,34.0
25.0,72,0,1,0,72,0,1.0,0.013888888888888888,9.948866685636482,0,0.0,0.756442491995227,0,6.0,0.6400162204954527,0,0.0,0.39795183855882255,0,0.0,1.0,0,0.0,0.8524529520426036,0,0.0,0.8178432174908108,0,0.0,1.0,0,0.0,1.0,0,2.0,0.7011676278202809,0,2.0,0.6206778519140206,1,3.0,0.5820805644410233,0,2.0,0.6856257235478217,0,4.0,0.6002386573944762,0,2.0,0.4612863146946673,0,0.0,0.9788741792940068,0,2.0,0.8697741768435863,1,23.0
30.0,80,0,12,0,80,0,37.0,0.4625,10.31740055602493,4,13.0,0.6044236790804719,1,4.0,0.6457297203621648,0,0.0,0.9661976978781808,0,0.0,1.0,1,2.0,0.5754435940978843,2,5.0,0.26637559387157406,0,0.0,1.0,0,0.0,1.0,0,0.0,0.942481045746693,0,0.0,0.921600017512965,4,17.0,0.608107315332192,0,4.0,0.8096486287264376,0,4.0,0.8872152508096116,0,4.0,0.8226193200581845,0,0.0,0.9384730323391645,0,2.0,0.8736082925008443,12,55.0
35.0,96,0,11,0,96,0,71.0,0.7395833333333334,9.495285559845826,5,34.0,0.5500833995226482,0,1.0,0.6351947046559375,0,0.0,0.7330747485098534,0,0.0,1.0,0,2.0,0.5822551502249413,0,6.0,0.3723561040724213,0,4.0,0.44479602415401787,0,0.0,1.0,0,2.0,0.6673187895599638,1,1.0,0.4912174315865893,5,40.0,0.6241295080169771,0,4.0,0.9553041029185306,0,2.0,0.9114615244947988,0,4.0,0.9340342018694903,0,0.0,0.7766348715171943,0,0.0,0.6813660417001832,11,100.0
40.0,112,0,19,0,112,0,104.0,0.9285714285714286,9.431222309100475,0,25.0,0.5720445959266589,2,8.0,0.5633447111031865,1,3.0,0.7069507910879352,0,0.0,0.9332663651426208,0,0.0,0.9541007488899624,0,4.0,0.8945684873408263,0,4.0,0.9861047610515445,0,0.0,1.0,2,6.0,0.6354696844466015,4,15.0,0.49134417010194525,7,66.0,0.5024586265629601,0,0.0,0.920796049023626,2,7.0,0.2057762974634133,0,0.0,0.9165516528560576,1,5.0,0.8367404303240823,0,0.0,0.9572605862374931,19,143.0
45.0,120,0,6,0,120,0,20.0,0.16666666666666666,9.016640335114182,1,5.0,0.6555664557850184,0,6.0,0.7227507986942161,0,1.0,0.7272606592691855,0,0.0,0.9608865663776684,0,2.0,0.7130365712549063,0,4.0,0.8817276953152117,0,6.0,0.7582083507321797,0,0.0,1.0,0,4.0,0.7794923033781408,0,10.0,0.4971433016518229,4,61.0,0.24988914765851916,0,8.0,0.35507907016388696,0,13.0,0.24379243194616942,1,5.0,0.5453818582981067,0,0.0,0.9299963572649562,0,0.0,0.9148506648086864,6,125.0
50.0,136,0,20,0,136,0,59.0,0.4338235294117647,8.513008265051557,2,8.0,0.5528503616496073,0,4.0,0.8646394494566558,2,8.0,0.4858786953233967,0,0.0,0.9716205451531996,2,9.0,0.60341753390553,2,6.0,0.29456141224316446,2,10.0,0.2116095507052301,0,0.0,0.9542055898312696,2,5.0,0.5508945572406276,0,0.0,0.9267220441378539,5,37.0,0.3678913589462567,1,13.0,0.7899075370774877,0,4.0,0.8888548213851977,1,10.0,0.708611141783421,1,1.0,0.5063119706242839,0,0.0,0.450980768611242,20,115.0
