step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.15694142442543,0,0.0,0.9419987544879678,0,0.0,0.9371908435815068,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9390698605418197,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9398089748220554,0,0.0,0.9406283126986821,0,0.0,0.9387609475514078,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9327892511713174,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.115577159056546,0,0.0,0.9094953844107041,0,0.0,0.9567869857900377,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9563358240216234,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9545931692625269,0,0.0,0.9593573468272834,0,0.0,0.958566318766351,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9482905694124004,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,3.0,0.075,11.518530488881233,0,0.0,0.9509588257920155,0,0.0,0.6722851694281565,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9669150068692449,0,0.0,0.932926617213861,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6912524946659382,1,2.0,0.6316840208215944,0,0.0,0.9561167032164168,0,0.0,0.969836798032585,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9409804942816817,0,0.0,0.9296352812573937,2,3.0
20.0,56,0,7,0,56,0,33.0,0.5892857142857143,10.32907221537528,1,3.0,0.6910637624205779,2,9.0,0.637516271236025,0,0.0,1.0,0,0.0,1.0,0,0.0,0.93281206053273,0,0.0,0.9450824638671047,0,0.0,1.0,0,0.0,1.0,2,10.0,0.5144216673085913,2,11.0,0.5419528504294319,0,0.0,0.938451305592545,0,0.0,0.9450381202653387,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9827148813754872,0,0.0,0.9573237066075225,7,33.0
25.0,72,0,0,0,72,0,0.0,0.0,9.365390439539373,0,3.0,0.7334460765809083,0,2.0,0.6579983642089525,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7844449297545507,0,0.0,0.6941337720802224,0,0.0,1.0,0,0.0,1.0,0,1.0,0.6349519613410477,0,3.0,0.6106927307552398,0,2.0,0.7067584614190062,0,4.0,0.6147154602369824,0,4.0,0.42582244244586787,0,4.0,0.4339137936219696,0,0.0,0.776375376842016,0,0.0,0.850002957436311,0,23.0
30.0,80,0,13,0,80,0,49.0,0.6125,8.885941563025728,2,8.0,0.6514621863129864,2,9.0,0.5767785397009426,0,0.0,1.0,0,0.0,1.0,2,7.0,0.47949961373308936,2,8.0,0.06302450908919568,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8589206370741416,0,0.0,0.8916125910653534,1,4.0,0.6930048617989361,2,11.0,0.5959294295691131,0,4.0,0.8971719473070064,0,4.0,0.8638522013545297,1,4.0,0.582913644146277,1,4.0,0.5205450505978381,13,63.0
35.0,96,0,15,0,96,0,92.0,0.9583333333333334,8.660233959129984,3,22.0,0.5722079496549691,3,20.0,0.4822286720306256,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6666102168309579,0,9.0,0.3461204943481534,0,2.0,0.4675620856555581,0,0.0,1.0,0,0.0,0.9671882139491568,0,0.0,0.739870872193024,3,16.0,0.6253478815996261,3,24.0,0.60276487002172,0,4.0,0.9074199526110653,0,4.0,0.8580117466996298,0,1.0,0.6378929885641037,3,18.0,0.220169659254436,15,122.0
40.0,112,0,23,0,112,0,169.0,1.5089285714285714,8.735063373444802,5,45.0,0.5084772992614145,1,8.0,0.5538253202807022,0,0.0,0.6903987593229661,0,0.0,1.0,0,0.0,0.9408581387941545,0,4.0,0.89193391252898,0,4.0,0.870582076831885,0,0.0,1.0,0,2.0,0.8722943553271696,1,4.0,0.6107282291485696,5,38.0,0.5261340327248452,4,42.0,0.4558845652728474,0,0.0,0.7009675883880806,2,8.0,0.22311334039189604,1,3.0,0.838217945567867,4,36.0,0.6310822281766659,23,194.0
45.0,120,0,22,0,120,0,203.0,1.6916666666666667,8.496303911127345,2,35.0,0.4819210298656496,3,15.0,0.4590877411534624,0,0.0,0.8949801182135849,0,4.0,0.3981977859258461,0,2.0,0.846928778370667,0,4.0,0.9125018436338888,0,4.0,0.8915356303957226,0,0.0,1.0,0,4.0,0.9269286104888881,0,1.0,0.6008405628070552,7,70.0,0.3249391824556351,4,62.0,0.0,0,0.0,0.8822790090416983,1,7.0,0.16912957095028502,1,1.0,0.8017720344151027,4,56.0,0.6528602227277012,22,265.0
50.0,136,0,21,0,136,0,207.0,1.5220588235294117,8.154109161455679,2,10.0,0.5852610209834064,0,10.0,0.6424680506273437,0,0.0,0.9034212842497903,0,4.0,0.8378822715503995,1,3.0,0.6771211823187279,1,5.0,0.3659054716184546,0,4.0,0.056799636830774186,0,0.0,1.0,0,4.0,0.9039352399211644,0,0.0,0.9118132676971631,9,112.0,0.24501690146178765,0,35.0,0.36239281340892837,0,4.0,0.7108332433441241,0,5.0,0.8197633253671158,2,10.0,0.6646009700709382,6,80.0,0.35504826394379396,21,286.0
