step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.973757580896986,0,0.0,0.9193726517528791,0,0.0,0.920272565212677,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9111688955823811,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9165483074285012,0,0.0,0.9062296281142379,0,0.0,0.9195280068124752,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9120817460365251,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.261356066347973,0,0.0,0.9574574356229864,0,0.0,0.958322593593518,0,0.0,1.0,0,0.0,1.0,0,0.0,0.958021986588497,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9591046298860181,0,0.0,0.9526402514555257,0,0.0,0.9016056592214468,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9517279989657776,0,0.0,1.0,0,0.0
15.0,40,0,0,0,40,0,0.0,0.0,11.203340780929066,0,0.0,0.707821468570819,0,0.0,0.5970216897443585,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9442951980345224,0,0.0,0.9067459547545372,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9533662772471517,0,0.0,0.756143097361985,0,0.0,0.9361235992167733,0,0.0,0.743664814056481,0,0.0,0.9151278803842429,0,0.0,1.0,0,0.0,0.9391056677792733,0,0.0,0.9105644163588053,0,0.0
20.0,56,0,5,0,56,0,15.0,0.26785714285714285,10.679037684354638,0,0.0,0.7354713955033267,2,9.0,0.5644537788912329,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9638975063678248,0,0.0,0.9442208651601213,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7578053820064197,2,5.0,0.5122012529340295,0,0.0,0.9602459681341572,0,0.0,0.9737577887185305,0,0.0,0.9691927536426034,0,0.0,1.0,0,0.0,0.9367991661173395,0,0.0,0.9676309407381543,5,15.0
25.0,72,0,7,0,72,0,38.0,0.5277777777777778,9.490780231255684,2,8.0,0.6705401942204796,3,27.0,0.5856865008219164,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6687724853573394,0,0.0,0.8166943966806102,0,0.0,1.0,0,0.0,1.0,2,7.0,0.5937341150799774,0,2.0,0.6016338832582855,0,0.0,0.712066980787827,0,0.0,0.9471039948806044,0,0.0,0.3711891177712827,0,2.0,0.42942724686119765,0,0.0,0.9655150152058685,0,0.0,0.8091216064208689,7,46.0
30.0,80,0,13,0,80,0,49.0,0.6125,8.684130314463228,1,5.0,0.5832961515908311,0,15.0,0.6261535645594827,0,0.0,1.0,0,0.0,1.0,2,7.0,0.5562511460462378,0,0.0,0.9413060931484354,0,0.0,0.6357602032503241,0,0.0,1.0,4,21.0,0.37956261792810264,0,0.0,0.8890896626320276,2,10.0,0.6019737396954575,0,4.0,0.7048012521882088,2,7.0,0.5774218456857438,0,4.0,0.8657866767322296,0,0.0,0.93776529536998,2,3.0,0.6353203532568745,13,76.0
35.0,96,0,16,0,96,0,98.0,1.0208333333333333,9.025531339916432,3,12.0,0.6204868675818145,1,4.0,0.6120594867672147,0,2.0,0.42568402702901587,0,0.0,1.0,4,21.0,0.3756880839903897,0,0.0,1.0,0,0.0,0.9534474203956709,0,0.0,1.0,6,45.0,0.2927771220521706,0,0.0,0.9380887290225725,2,22.0,0.710354584317918,0,4.0,0.9156444728306617,0,0.0,0.8188009013003658,0,4.0,0.8823840151237093,0,0.0,0.7839403374298926,0,0.0,0.5493162562323123,16,114.0
40.0,112,0,14,0,112,0,75.0,0.6696428571428571,8.975200138687429,4,30.0,0.570604526508326,1,7.0,0.5960276367125346,0,8.0,0.8765903349232084,0,0.0,0.904791820641609,0,13.0,0.5412823552288051,0,0.0,1.0,0,0.0,0.8725636241970854,0,0.0,1.0,1,38.0,0.43850863573939275,1,1.0,0.6475464170683952,2,32.0,0.7781015364859665,1,5.0,0.854528918899455,2,4.0,0.47412418700022296,0,0.0,0.8205298241619058,2,6.0,0.5039236545961546,0,0.0,0.9491277914857634,14,144.0
45.0,120,0,14,0,120,0,86.0,0.7166666666666667,8.221745346821704,7,58.0,0.4489106408816408,2,9.0,0.45965927612374724,0,6.0,0.9192424659420134,0,0.0,0.9288865812579419,0,0.0,0.8671387969010528,0,4.0,0.777695919878734,0,0.0,0.3307974960511823,0,0.0,0.5876023939913613,0,6.0,0.7378186792626972,3,12.0,0.44229187364598477,1,5.0,0.521557822514098,1,6.0,0.5294971733589804,0,5.0,0.6747405408829957,0,4.0,0.1611496943295786,0,11.0,0.518799972025097,0,2.0,0.832968442728942,14,128.0
50.0,136,0,23,0,136,0,102.0,0.75,8.875076745413903,2,48.0,0.5090005433044741,5,29.0,0.3477511081898209,2,7.0,0.6370362360160154,0,0.0,0.9244522080284212,2,4.0,0.6493515786418175,0,4.0,0.8737826091820177,0,0.0,1.0,0,0.0,0.9684055665332542,0,2.0,0.8903980631477254,5,33.0,0.3792507679539783,2,9.0,0.5446698780059908,1,6.0,0.10025899226503131,0,6.0,0.8062939221410299,4,21.0,0.5066730326023252,0,4.0,0.8991315794899066,0,4.0,0.8711410209138706,23,177.0
55.0,152,0,33,0,152,0,202.0,1.3289473684210527,8.174063495685534,3,15.0,0.5649998467623223,6,60.0,0.5073717175380572,1,2.0,0.663512717515524,0,0.0,0.9138876541415593,5,18.0,0.3672096878954528,1,5.0,0.4185743903278503,0,2.0,0.44749936175840704,0,0.0,0.803784847577695,1,1.0,0.6820578315773735,7,62.0,0.38428971485866137,1,6.0,0.4365500441103676,3,17.0,0.12473418323039943,0,4.0,0.7539256842979285,4,41.0,0.5244916975863331,1,5.0,0.8361387149689239,0,4.0,0.9076493072919997,33,242.0
60.0,160,0,32,0,160,0,205.0,1.28125,7.779914710231014,2,12.0,0.46317848520143035,8,97.0,0.49604618001036727,3,10.0,0.6634523301807403,0,2.0,0.8337285910397826,6,46.0,0.4566154678446853,0,5.0,0.4473562814693915,0,8.0,0.6545791081395681,0,0.0,0.742787890573805,3,9.0,0.5143173378763913,2,54.0,0.526916031390708,5,25.0,0.4169572704824063,0,11.0,0.7878134899928264,0,4.0,0.8327030706178391,0,27.0,0.28493087704935754,3,11.0,0.5732424905425187,0,4.0,0.4252782651301137,32,325.0
65.0,176,0,34,0,176,0,250.0,1.4204545454545454,8.247453509007402,5,32.0,0.5310213184120489,10,139.0,0.3320943096279892,3,25.0,0.7283309077976848,0,4.0,0.8872110574080383,2,40.0,0.5328778230436562,1,6.0,0.4348940431728895,0,8.0,0.8469331338398248,1,2.0,0.37213664737409935,5,27.0,0.521093811767292,0,9.0,0.6862878554521614,1,24.0,0.6113905957995202,0,4.0,0.8984656747299578,1,2.0,0.15151734132829808,3,15.0,0.6006263933428878,0,9.0,0.503309881190304,2,14.0,0.5569379743375936,34,360.0
70.0,189,0,39,3,192,0,342.0,1.8095238095238095,7.958744269791725,4,36.0,0.4935842899966409,12,200.0,0.20953743356887475,0,9.0,0.5710976563302418,0,8.0,0.789806144166859,1,6.0,0.47816175938647504,0,4.0,0.765745303292997,2,11.0,0.7502266780411173,0,0.0,0.22733458823073727,7,56.0,0.5664779479772898,2,8.0,0.43611445143757005,2,13.0,0.6643646564019445,0,0.0,0.8556352159405295,3,16.0,0.32901068011469875,3,30.0,0.727809207733119,1,9.0,0.7998501323828843,2,24.0,0.6826011906522654,39,430.0
75.0,191,0,38,9,200,0,231.0,1.2094240837696335,7.251704443120517,4,24.0,0.5070484658273342,7,189.0,0.363545384158037,5,17.0,0.22676747346914383,0,4.0,0.8588745254922917,6,18.0,0.38299181248796565,0,4.0,0.8061558145002886,2,17.0,0.3481365227477797,0,0.0,0.917513454319411,2,48.0,0.4075185867366245,6,33.0,0.40023942184402106,1,8.0,0.35562373244194306,0,6.0,0.3816029394617016,0,9.0,0.7928820186569205,1,15.0,0.3040998276471122,1,14.0,0.8273129185179209,3,39.0,0.5851267581990717,38,445.0
