step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.448788028180338,0,0.0,0.9541023694857498,0,0.0,0.9582155036530071,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9623147672074517,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9584645500463367,0,0.0,0.960975629060518,0,0.0,0.9556691598706349,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9599164107826639,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.18836891453077,0,0.0,0.978579127696542,0,0.0,0.9795997426743429,0,0.0,1.0,0,0.0,1.0,0,0.0,0.908792359913543,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9803734790222518,0,0.0,0.9777951131947499,0,0.0,0.979410044906853,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583261301979183,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,3.0,0.075,10.991585166025203,1,1.0,0.7440140520202675,1,1.0,0.714112139141978,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657421775156797,0,0.0,0.7858144752644916,0,0.0,1.0,0,0.0,1.0,1,1.0,0.5815552839221297,0,0.0,0.8665839041361264,0,0.0,0.9646056294197226,0,0.0,0.990233632353194,0,0.0,1.0,0,0.0,0.9173143965020485,0,0.0,0.942162851970215,0,0.0,0.7778051884877578,3,3.0
20.0,56,0,9,0,56,0,34.0,0.6071428571428571,10.570213292403423,3,11.0,0.7010688320240569,3,11.0,0.6694849156271051,0,0.0,1.0,0,0.0,1.0,0,0.0,0.972614779749938,0,0.0,0.9705190092578952,0,0.0,1.0,0,0.0,1.0,2,10.0,0.5187223329835244,1,2.0,0.635001979285524,0,0.0,0.9278092453087488,0,0.0,0.9562777883556756,0,0.0,1.0,0,0.0,0.9837982004968868,0,0.0,0.9275661944801418,0,0.0,0.9442693706698778,9,34.0
25.0,72,0,1,0,72,0,1.0,0.013888888888888888,9.964225068165852,1,7.0,0.6313143667091994,0,4.0,0.7497442766575244,0,0.0,1.0,0,0.0,0.9894499907080756,0,0.0,0.6584083838242248,0,0.0,0.567584769225003,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6131069755488471,0,3.0,0.7726005790601699,0,0.0,0.9790065838902322,0,2.0,0.853724205254191,0,4.0,0.6438047669027944,0,2.0,0.616197733994549,0,0.0,0.9828703402376945,0,0.0,0.7957635726817408,1,25.0
30.0,80,0,9,0,80,0,32.0,0.4,10.487657951743948,2,9.0,0.6630158287477079,1,4.0,0.6290969283466447,0,0.0,1.0,0,0.0,0.9848138514495512,2,9.0,0.4274971474366073,2,6.0,0.06820230692834489,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9605011567616413,0,0.0,0.9679200566154743,0,4.0,0.8829565959785479,0,4.0,0.9296281808402306,0,4.0,0.9002223228454205,0,2.0,0.949249294628763,0,0.0,0.9528339035760398,2,4.0,0.6039248169938919,9,46.0
35.0,96,0,10,0,96,0,40.0,0.4166666666666667,9.08056943147492,2,7.0,0.5799553014603892,0,3.0,0.574468165568944,0,4.0,0.5156676491211385,1,1.0,0.006773575672028344,5,29.0,0.3970226220873482,0,1.0,0.23416499332169258,0,2.0,0.40382285142629876,0,0.0,1.0,1,6.0,0.5199184226777258,0,0.0,0.7923471324928137,0,4.0,0.8277685796640536,1,6.0,0.8149746735618809,0,2.0,0.8381225346674147,0,2.0,0.9081189665193223,0,0.0,0.7571611838102765,0,3.0,0.4710967447437624,10,70.0
40.0,112,0,18,0,112,0,77.0,0.6875,8.833903267899288,3,18.0,0.620202443406829,2,10.0,0.6697669132345864,0,4.0,0.8752569865217603,1,6.0,0.7079117683729342,0,22.0,0.4233744933420367,0,2.0,0.3897667706870131,0,4.0,0.960768702636947,0,0.0,1.0,3,19.0,0.6676366143163297,2,6.0,0.5623116827315495,2,5.0,0.6363987674372477,3,13.0,0.4810714352342296,1,5.0,0.3771443510099845,0,1.0,0.7899048047356513,1,4.0,0.6625036763621156,0,0.0,0.9825537427744381,18,119.0
45.0,120,0,17,0,120,0,95.0,0.7916666666666666,8.661131752141687,1,10.0,0.5492628106942554,0,7.0,0.760818565994946,0,4.0,0.9033338866125974,0,0.0,0.9426767874528078,0,0.0,0.6098026762772616,0,4.0,0.8437387644980534,0,4.0,0.8523469390452303,0,2.0,0.39797335022364655,0,9.0,0.6479258605161585,0,4.0,0.6275771987623556,3,23.0,0.35979124429210235,4,35.0,0.14106130783345402,5,30.0,0.12634576044541312,0,2.0,0.8083917243766358,4,20.0,0.60470067568407,0,0.0,0.9197613281666043,17,154.0
50.0,136,0,22,0,136,0,161.0,1.1838235294117647,8.316516626151678,2,10.0,0.6323336876072462,2,6.0,0.45771727270635115,2,7.0,0.14200374980537048,0,0.0,0.9250946775363412,0,0.0,0.9190591123142932,0,4.0,0.9244020810097825,1,5.0,0.24126116461315572,0,2.0,0.9484583695848278,1,2.0,0.5278145332878423,0,0.0,0.9653404205863082,5,48.0,0.4791544754802306,4,55.0,0.5121676057519622,5,55.0,0.45870091568841537,0,4.0,0.8372489822121446,0,16.0,0.4897708060614471,0,4.0,0.7560258148113848,22,218.0
