step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.146065604805852,0,0.0,0.9687175960158592,0,0.0,0.9682830016919469,0,0.0,1.0,0,0.0,1.0,0,0.0,0.969711617277952,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9699041383940791,0,0.0,0.9694578753083518,0,0.0,0.9689525181623752,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9670886077772114,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.198366364633003,0,0.0,0.9542331464183442,0,0.0,0.9583845250382852,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9574405182321089,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9607534296708686,0,0.0,0.9581671456291552,0,0.0,0.9319531628926464,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9532519448665487,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,3.0,0.075,11.197175560924203,1,1.0,0.8081477566492045,0,0.0,0.7484839347332695,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9149676006065337,0,0.0,0.9510941407886158,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6789524208281431,0,0.0,0.656530784796632,0,0.0,0.9476737609700607,0,0.0,0.7226978225618121,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9487898054583008,0,0.0,0.9555561098640991,2,3.0
20.0,56,0,8,0,56,0,32.0,0.5714285714285714,9.744164919718509,2,7.0,0.6697990610312822,2,8.0,0.6270542682136805,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9660243729690008,0,0.0,0.9463406453529686,0,0.0,1.0,0,0.0,1.0,2,10.0,0.46184003882556696,2,7.0,0.4287471401249662,0,0.0,0.9536211564783597,0,0.0,0.954161602583417,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9493577993180361,0,0.0,0.9256133181404084,8,32.0
25.0,72,0,1,0,72,0,1.0,0.013888888888888888,9.849073687132384,0,3.0,0.6496330465374913,0,3.0,0.5887583279852191,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964627097357025,0,0.0,0.9579538756593334,0,0.0,0.9581794778797489,0,0.0,1.0,0,5.0,0.7405351554837049,0,4.0,0.6311996439168033,1,3.0,0.6784865893708525,0,2.0,0.8034698556892477,0,4.0,0.5796081542039097,0,2.0,0.45748863306034165,0,0.0,0.9647097354852239,0,0.0,0.9454808942287075,1,26.0
30.0,80,0,7,0,80,0,22.0,0.275,10.948850294528263,3,9.0,0.6199031813334971,2,5.0,0.5362188355853843,0,0.0,0.966761341987942,0,0.0,1.0,0,0.0,0.9499462890562417,0,0.0,0.7371205763383291,0,0.0,0.9229111645795165,0,0.0,1.0,0,0.0,0.8686046427963844,0,0.0,0.9506370597493472,2,12.0,0.6593922513581456,0,4.0,0.8782193492670954,0,4.0,0.9274835933791795,0,4.0,0.8637162349484168,0,0.0,0.9675648133503051,0,0.0,0.9538877140665045,7,38.0
35.0,96,0,6,0,96,0,26.0,0.2708333333333333,10.23389387853061,1,8.0,0.5676639015951818,3,22.0,0.537803909802321,0,0.0,0.7906019426854236,0,0.0,1.0,1,1.0,0.6042982700574566,1,5.0,0.4825149127063881,0,0.0,0.9530530790441651,0,0.0,0.9581794778797489,0,0.0,0.9584653364900808,0,0.0,0.6549822644522462,0,5.0,0.7913026702936058,0,6.0,0.8575901483962407,0,4.0,0.9051700124407556,0,4.0,0.9233909377854431,0,0.0,0.9488643817600204,0,0.0,0.5956893160618926,6,55.0
40.0,112,0,15,0,112,0,43.0,0.38392857142857145,8.56649346752483,3,12.0,0.6920120753026341,0,10.0,0.7695846127756658,0,0.0,0.9165343169646867,0,0.0,0.5226998813814752,2,9.0,0.5451121897581245,0,1.0,0.19621202931280365,0,4.0,0.4113906116701602,0,0.0,0.9706797699920671,0,4.0,0.6501116313906061,3,8.0,0.44412292251333296,2,6.0,0.5455571908293938,1,9.0,0.5591855755740055,1,1.0,0.7211246438066267,1,5.0,0.17082928793125343,0,0.0,0.9399301248423984,2,9.0,0.6703498854569,15,78.0
45.0,120,0,12,0,120,0,35.0,0.2916666666666667,7.702719235050366,0,5.0,0.544689437703887,2,9.0,0.7373355394061114,0,4.0,0.8005168218194659,0,0.0,0.9585693803097257,0,3.0,0.5453965669937675,0,4.0,0.42263821489770786,0,4.0,0.8647147430688895,0,0.0,0.4112806205925641,2,11.0,0.6569062305201883,0,9.0,0.5155617684522508,2,12.0,0.3806807876951792,0,10.0,0.4260641790563893,0,0.0,0.3902262288326934,6,33.0,0.19621077537430381,0,4.0,0.7431787293440515,0,2.0,0.608039975651159,12,110.0
50.0,136,0,21,0,136,0,74.0,0.5441176470588235,8.762185299079272,3,10.0,0.6175809634206558,1,5.0,0.5081593465240644,0,2.0,0.9031204328703081,0,4.0,0.5436325184294771,0,0.0,0.9551393394014963,0,4.0,0.8520562002951447,0,4.0,0.9286526096464459,2,5.0,0.00019558024833188521,4,27.0,0.5560243015971167,0,0.0,0.9242473314227045,4,22.0,0.5793087394552774,2,12.0,0.26919088743806974,4,12.0,0.0020478703462690033,0,33.0,0.636554553082763,1,5.0,0.7697297404762268,0,4.0,0.8647977070967405,21,149.0
