step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.715479159929306,0,0.0,0.9850911426596338,0,0.0,0.9862250478124521,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9856519339746127,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9853372022177048,0,0.0,0.9843142392800788,0,0.0,0.9851805148536827,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9873254374779875,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.722591648464427,0,0.0,0.9938672183070122,0,0.0,0.9943225210171555,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9778880261086162,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9939021929997021,0,0.0,0.9935578942414593,0,0.0,0.9897025353708944,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8741975076635651,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,1.0,0.025,11.384486108620246,1,1.0,0.6962924214217112,0,0.0,0.7166127608997221,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9639679227840782,0,0.0,0.759863523920283,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7178933340197441,0,0.0,0.9669264129617109,0,0.0,0.9533261468940564,0,0.0,0.7178036780850369,0,0.0,1.0,0,0.0,0.9922341970413979,0,0.0,0.9623404868414193,0,1.0,0.6379751736784862,1,2.0
20.0,56,0,8,0,56,0,26.0,0.4642857142857143,10.78501098237777,3,11.0,0.6958239231270026,3,9.0,0.5603306200559489,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9738115362415093,0,0.0,0.984882235590668,0,0.0,1.0,0,0.0,1.0,2,6.0,0.5574746961966818,0,0.0,0.6224013094835827,0,0.0,0.9553589877478225,0,0.0,0.9615405103304772,0,0.0,1.0,0,0.0,0.9850973010701332,0,0.0,0.9729284828429589,0,1.0,0.9783721791133667,8,27.0
25.0,72,0,2,0,72,0,7.0,0.09722222222222222,9.374482004208195,0,4.0,0.6699956627549586,0,6.0,0.6058544906862472,0,0.0,1.0,0,0.0,1.0,0,0.0,0.699318138972804,0,0.0,0.7848072177177413,0,0.0,1.0,0,0.0,1.0,0,3.0,0.568091538244099,2,7.0,0.5448583830140482,0,4.0,0.753148232546608,0,4.0,0.7016146659085737,0,4.0,0.4482196051058075,0,0.0,0.9025369602054807,0,0.0,0.7760735784633711,0,1.0,0.779301482923923,2,33.0
30.0,80,0,13,0,80,0,39.0,0.4875,8.680419222388116,1,4.0,0.6627522177537414,2,8.0,0.6798907504757018,0,0.0,1.0,0,0.0,1.0,2,5.0,0.5067277515973266,2,5.0,0.19696613139962535,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8778554480373139,0,3.0,0.614021245451874,0,4.0,0.7780143186988934,1,6.0,0.6126900551881316,0,4.0,0.903135375610756,2,10.0,0.19405181613250946,1,4.0,0.49308891832705287,2,6.0,0.3922057218470517,13,59.0
35.0,96,0,10,0,96,0,48.0,0.5,8.98549199018791,3,17.0,0.5658404610080494,0,0.0,0.6387309121238728,0,0.0,1.0,0,4.0,0.4479287604947627,0,2.0,0.6077800701507751,0,5.0,0.3018176681143595,0,4.0,0.4223624274660499,0,0.0,1.0,1,7.0,0.6409667887444012,0,0.0,0.8990561641071944,2,11.0,0.6917333511741494,0,5.0,0.6654741519926424,0,7.0,0.7968778942854268,0,4.0,0.89668635131473,0,2.0,0.5978951242279595,4,24.0,0.14836935440945373,10,92.0
40.0,112,0,15,0,112,0,87.0,0.7767857142857143,9.502444465453296,6,42.0,0.5376271008792339,2,6.0,0.5633568640175535,0,4.0,0.4089990602085225,0,4.0,0.9628487187551317,0,0.0,0.9872774041265017,0,4.0,0.8677503204812705,0,4.0,0.9507991381265649,0,0.0,1.0,2,13.0,0.711783733792023,0,0.0,0.9583413850193093,4,28.0,0.5990036442277449,1,6.0,0.1113218163858576,0,7.0,0.5256557401429024,0,2.0,0.9078402820891459,0,0.0,0.9329966399434136,0,14.0,0.7158136821478268,15,134.0
45.0,120,0,13,0,120,0,30.0,0.25,8.427171314255535,1,35.0,0.45862136038803625,0,5.0,0.5386610818629353,0,4.0,0.9190064212769585,0,4.0,0.9584327913822612,1,1.0,0.6826117220113238,0,4.0,0.8580095265433508,0,4.0,0.9335832813403161,0,0.0,1.0,0,8.0,0.7023581410384419,0,0.0,0.9461362498252687,1,22.0,0.4808753091158248,1,15.0,0.2119553398656786,7,29.0,0.3815768584015472,1,3.0,0.45322724631686967,1,2.0,0.7486821022389505,0,8.0,0.7976849269423276,13,144.0
50.0,136,0,18,0,136,0,69.0,0.5073529411764706,8.55795916454044,2,12.0,0.6021475067585917,0,4.0,0.8667201117717394,0,8.0,0.8019214960014617,0,0.0,1.0,2,10.0,0.5909727041913986,1,6.0,0.13536500199153534,1,6.0,0.042317969954599,0,0.0,0.9416798327788518,1,6.0,0.5589026585377856,0,0.0,0.9505656080379016,3,9.0,0.517890718996182,0,9.0,0.8284287806934741,1,32.0,0.40324336472164146,5,21.0,0.37460088791578544,2,10.0,0.5994132900035976,0,4.0,0.8340009620156288,18,137.0
